id,titolo,ente,fonte,tipo_agevolazione,beneficiari,settore,ambito,dimensione,obiettivo,dotazione,data_apertura,data_scadenza,stato,url
INC2252,"Promozione Attività Associazione Pro Loco - Annualità 2024 , Regione Friuli Venezia Giulia",Regione Autonoma Friuli-Venezia Giulia,Stato,fondo_perduto,terzo_settore,tutti,Friuli-Venezia Giulia,micro;media;grande;piccola,liquidita,600000,2024-01-01,2024-01-31,scaduto,https://lexview-int.regione.fvg.it/FontiNormative/xml/xmlLex.aspx?anno=2016&legge=0021&id=art11&fx=art
INC2254,Regione Sardegna - Contributi e trasferimenti per la realizzazione degli interventi in materia di sport,Regione Autonoma della Sardegna,Stato,fondo_perduto,terzo_settore;impresa,altri servizi,Sardegna,micro;piccola,inclusione,2000000,2024-01-01,2024-12-31,scaduto,https://www.regione.sardegna.it/atti-bandi-archivi/atti-amministrativi/tutti-gli-atti?size=n_12_n&sort%5B0%5D%5Bfield%5D=dataPubblicazione&sort%5B0%5D%5Bdirection%5D=desc
INC2255,"FVG - Contributi per la promozione dell'attività delle associazioni Pro loco e per insediamento, funzionamento e attività degli uffici delle Pro loco - 2024",Regione Autonoma Friuli-Venezia Giulia,Stato,fondo_perduto,terzo_settore,tutti,Friuli-Venezia Giulia,micro;media;grande;piccola,liquidita,75100,2024-01-01,2024-01-31,scaduto,https://lexview-int.regione.fvg.it/FontiNormative/xml/xmlLex.aspx?anno=2016&legge=0021&id=art11&fx=art
INC2257,PR FESR Liguria 2021 - 2027 - Sostegno alla realizzazione di progetti volti alla conversione dell'attività di impresa da un approccio lineare a uno circolare - Azione 2.6.1. Quarto bando,Regione Liguria,Stato,finanziamento_agevolato,impresa,tutti,Liguria,micro;media;piccola,transizione_ecologica,3072000,2024-06-27,2024-07-26,scaduto,https://decretidigitali.regione.liguria.it/ArchivioFile/AMM2024547/REG_AMM_A_547_2024.pdf
INC2258,Bando a cascata Sapienza - PNC Salute -D3 4 Health - Spoke 3,Universita' degli Studi di Roma La Sapienza,Stato,fondo_perduto,ente_pubblico;impresa;ricerca;startup,tutti,nazionale,media;grande;piccola,ricerca_sviluppo,6414000,2024-06-21,2024-07-22,scaduto,https://www.uniroma1.it/it/pagina/bandi-cascata-sapienza-pnrr
INC226,IFIM Imprese femminili innovative montane,Agenzia nazionale per l'attrazione degli investimenti e lo sviluppo d'impresa S.p.A. - Invitalia (05678721001),Stato,fondo_perduto,impresa,tutti,nazionale,micro;piccola,donne;startup,3928194,2023-05-30,2026-04-26,scaduto,https://www.affariregionali.it/attivita/aree-tematiche/ripartizione-dei-fondi-e-azioni-di-tutela/fosmit-imprese-femminili-innovative-montane/
INC2260,Annualità 2021-2023 - Comune di Gioi - Fondi Comuni Marginali per interventi di sostegno alle popolazioni residenti,Comune di Gioi,Stato,fondo_perduto,impresa;startup,tutti,Campania,micro,donne;giovani;investimenti;startup,47770,2024-02-22,2024-04-15,scaduto,https://www.comune.gioi.sa.it/Novita/Avvisi
INC2261,"Bando a Cascata - Partenariato Esteso - Health Extended Alliance for Innovative Therapies, Advanced Lab-research, and Integrated Approaches of Precision Medicine - HEAL ITALIA",Universita' degli Studi di Roma 'Tor Vergata',Stato,fondo_perduto,impresa;ricerca,tutti,nazionale,micro;media;grande;piccola,ricerca_sviluppo,1425000,2023-12-11,2024-02-12,scaduto,https://web.uniroma2.it/it/contenuto/bando-a-cascata-partenariato-esteso-health-extended-alliance-for-innovative-therapies-advanced-lab-research-and-integrated-approaches-of-precision-med
INC2263,Secondo Bando - PR FESR Liguria - Sostegno agli investimenti in innovazione per l'intermodalità e per le imprese che operano nelle aree integrate logistiche,Regione Liguria,Stato,fondo_perduto,impresa,commercio;servizi di trasporto,Liguria,micro;media;piccola,digitalizzazione,1000000,2024-06-20,2024-07-12,scaduto,https://www.regione.liguria.it/homepage-fondi-europei/servizi-in-evidenza/bandi-por-fesr-2021-2027/publiccompetition/3972:logistica_digitalizzazione_ii_bando_2024.html
INC2264,Regione Friuli Venezia Giulia - Contributi alle imprese del settore manifatturiero per interventi di riduzione dei consumi energetici,Regione Autonoma Friuli-Venezia Giulia,Stato,fondo_perduto,impresa,"agroalimentare;mobili, legno e carta;metallurgia;meccanica;moda e tessile;altri servizi",Friuli-Venezia Giulia,micro;media;grande;piccola,transizione_ecologica,15000000,2024-07-01,2024-09-30,scaduto,https://www.regione.fvg.it/rafvg/cms/RAFVG/economia-imprese/industria/FOGLIA18/
INC2265,Comune di Santa Domenica Vittoria - Fondo di sostegno ai comuni marginali: contributi a fondo perduto annualità 2022,Comune di Santa Domenica Vittoria,Stato,fondo_perduto,impresa,tutti,Sicilia,micro;media;grande;piccola,liquidita,36572,2023-11-15,2023-12-15,scaduto,https://santadomenicavittoria.onlinepa.info/index.php?page=dd&&submit=download&id=305_1&link=Avviso-2.pdf&modulo=modulo6&ente=207
INC2266,"Bando a cascata - Spoke 5 - Fondazione ""Terapia Genica e Farmaci con Tecnologia a RNA""",Universita' degli Studi di Siena,Stato,fondo_perduto,impresa;terzo_settore;ente_pubblico;ricerca,tutti,nazionale,media;grande;piccola,ricerca_sviluppo,2325222,2024-05-25,2024-07-31,scaduto,https://unisi.ubuy.cineca.it/PortaleAppalti/it/ppgare_avvisi_lista.wp?actionPath=/ExtStr2/do/FrontEnd/Avvisi/view.action&currentFrame=7&codice=A00010&ext=&_csrf=KJ82ANI03YPS4EUGXF3BGDP6K0DHMSCZ
INC2267,ECOSAP - Eco-efficientamento energetico e decarbonizzazione di fabbricati esistenti destinati a servizi abitativi pubblici,Regione Lombardia,Stato,fondo_perduto,ente_pubblico,tutti,Lombardia,tutte,transizione_ecologica,25000000,2023-06-01,2023-09-10,scaduto,https://www.bandi.regione.lombardia.it/servizi/servizio/bandi/ambiente-energia/efficientamento-energetico/ecosap-fesr-21-27-RLT12023031743
INC2268,Anno 2023 - Contributo annuale a fondo perduto per il mantenuto degli esercizi di vicinato e degli esercizi pubblici con sede in aree decentrate del territorio del comune di Longarone,Comune di Longarone,Stato,fondo_perduto,impresa,commercio,Veneto,piccola,investimenti,11000,2024-03-28,2024-04-29,scaduto,https://comune.longarone.bl.it/it/news/1670972
INC2269,"Seconda Edizione - Bando a Cascata SPOKE 9 – From target to therapy: pharmacology, safety and regulatory competence center - Università degli Studi di Milano",Universita Degli Studi di Milano,Stato,fondo_perduto,impresa;ricerca,tutti,nazionale,media;grande;piccola,ricerca_sviluppo,1129725,2024-06-06,2024-07-05,scaduto,https://work.unimi.it/filepub/bandi_finanziamento/FinNAZ_Bandi-a-cascata_CN3_2-Bando06Giu24_signed.pdf
INC227,Fondo per i prodotti del commercio equo e solidale,Invitalia S.p.A,Stato,fondo_perduto,impresa,"agroalimentare;alberghiero;altri servizi;artigianato;autoveicoli e altri mezzi di trasporto;chimica e farmaceutica;cultura;edilizia;elettronica;fornitura energia, acqua e gestione rifiuti;commercio;meccanica;mobili, legno e carta;moda e tessile;ristorazione;metallurgia;salute;turismo",nazionale,tutte,liquidita,800000,2023-09-20,2023-09-30,scaduto,https://www.mimit.gov.it/it/incentivi/fondo-per-i-prodotti-del-commercio-equo-e-solidale
INC2270,Seconda Edizione - SPOKE 10 - Governance e protezione dei dati - Partenariato Esteso SERICS - Università degli Studi di Milano,Universita Degli Studi di Milano,Stato,fondo_perduto,impresa,tutti,nazionale,micro;media;grande;piccola,ricerca_sviluppo,654077,2024-06-27,2024-07-20,scaduto,https://work.unimi.it/filepub/bandi_finanziamento/FinNAZ_Bandi-a-cascata_Serics-Bando06Giu24signed_IIedizione.pdf
INC2271,Bando a cascata - Spoke 9 del Centro Nazionale di Ricerca per le tecnologie dell’Agricoltura - 12 filiere,Universita' degli Studi di Siena,Stato,fondo_perduto,impresa;terzo_settore;ente_pubblico;startup;ricerca,tutti,nazionale,media;grande;piccola,giovani;digitalizzazione;ricerca_sviluppo,2448300,2024-04-05,2024-05-31,scaduto,https://www.unisi.it/albo_pretorio/bandi/gare/banco-cascata-cn-agritech-spoke-9-misurazione-certificazione-e
INC2272,Seconda annualità - Comune di Vallefiorita - Contributi a fondo perduto a valere sul fondo di sostegno ai Comuni marginali,Comune di Vallefiorita,Stato,fondo_perduto,persona_fisica;impresa,tutti,Calabria,piccola,investimenti;startup,56816,2024-02-08,2024-05-27,scaduto,http://albovallefiorita.asmenet.it/allegati.php?id_doc=13120549&sez=&data1=13/05/2024&data2=27/05/2024
INC2273,Bando a cascata dello Spoke 9 del “CN di Ricerca per le tecnologie dell’Agricoltura WP4” - Digitalizzazione della tracciabilità nei settori di qualità certificata - UniSI,Universita' degli Studi di Siena,Stato,fondo_perduto,impresa;terzo_settore;ente_pubblico;startup;ricerca,tutti,nazionale,media;grande;piccola,digitalizzazione;donne;giovani;ricerca_sviluppo,400000,2023-11-08,2023-12-31,scaduto,https://www.unisi.it/albo_pretorio/bandi/gare/bando-cascata-centro-nazionale-agritech-wp4-digitalizzazione-della
INC2274,"Anno 2024 - Comune di Chiusi - Contributi alle attività commerciali, attività di pubblico eservizio, attività artigianali e attività di servizi per il turismo e/o culturali",Comune di Chiusi,Stato,fondo_perduto,impresa,artigianato;commercio;altri servizi,Toscana,micro,investimenti,6000,2025-01-02,2025-02-28,scaduto,https://www.comune.chiusi.si.it/amministrazione-trasparente/bandi-di-gara-e-contratti/1096-avviso-pubblico-per-concessione-di-contributi-ad-attivita-commerciali-artigianali-e-di-servizi-anno-2024
INC2275,"Annualità 2020 - Comune di Guardia Perticara - Contributi a fondo perduto attività economiche, commerciali e artigianali",Comune di Guardia Perticara,Stato,fondo_perduto,impresa,tutti,Basilicata,micro;piccola,liquidita,18828,2021-05-18,2021-06-18,scaduto,https://www.comune.guardiaperticara.pz.it/kapi/api/doc/resource/1003/66a224f7b672846966b7cfde
INC2277,Regione Lombardia – Anno 2024 - Bando di sostegno alle imprese di intrattenimento da ballo,Regione Lombardia,Stato,fondo_perduto,impresa,altri servizi,Lombardia,micro;media;grande;piccola,investimenti,600,2024-09-10,2024-11-07,scaduto,https://www.regione.lombardia.it/wps/portal/istituzionale/HP/DettaglioAvviso/servizi-e-informazioni/imprese/Imprese+storiche/bando-locali-ballo-2024/bando-locali-ballo-2024
INC2278,"Bando a cascata Tuscany Health Ecosystem - Spoke 6 ""Precision Medicine & Personalized Healthcare""",Universita' degli Studi di Siena,Stato,fondo_perduto,impresa;terzo_settore;ente_pubblico;ricerca,tutti,Abruzzo;Molise;Basilicata;Calabria;Campania;Puglia;Sicilia;Sardegna,media;grande;piccola,ricerca_sviluppo,3000000,2024-02-08,2024-03-18,scaduto,https://www.unisi.it/albo_pretorio/bandi/gare/bando-cascata-%E2%80%9C-tuscany-health-ecosystem%E2%80%9D-spoke-6-precision-medicine
INC2279,"Bando a cascata Tuscany Health Ecosystem - Spoke 7 ""Innovating Translational Medicine""",Universita' degli Studi di Siena,Stato,fondo_perduto,ente_pubblico;impresa;ricerca,tutti,Abruzzo;Molise;Basilicata;Calabria;Campania;Puglia;Sicilia;Sardegna,media;grande;piccola,ricerca_sviluppo,1800000,2024-02-09,2024-03-20,scaduto,https://www.unisi.it/albo_pretorio/bandi/gare/bando-cascata-tuscany-health-ecosystem-spoke-7-innovating-translational
INC228,"Bando per la concessione di contributi alle attività economiche per spese di gestione Anno 2022 - Fondo di sostegno alle attività economiche, artigianali e commerciali",COMUNE DI TIONE DI TRENTO,Stato,fondo_perduto,impresa,tutti,Trentino-Alto Adige,micro;piccola,liquidita,38885,2023-07-19,2023-09-15,scaduto,https://www.albotelematico.tn.it/bacheca/tioneditrento
INC2280,Bando a cascata - Spoke 3 del Biodiversity National Future Center,Universita' degli Studi di Siena,Stato,fondo_perduto,impresa;terzo_settore;ente_pubblico;ricerca,tutti,nazionale,media;grande;piccola,ricerca_sviluppo,2500000,2024-06-20,2024-07-22,scaduto,https://unisi.ubuy.cineca.it/PortaleAppalti/it/ppgare_avvisi_scaduti_lista.wp?actionPath=/ExtStr2/do/FrontEnd/Avvisi/view.action&currentFrame=7&codice=A00013&_csrf=MKCUR68EPXXBQGHHVZ6S1K6GEL4RIUTK
INC2281,Comune di Longarone - Contributo a sostegno finanziario alle attività commerciali ed artigianali di piccole e medie dimensioni,Comune di Longarone,Stato,fondo_perduto,impresa,commercio;altri servizi,Veneto,piccola,investimenti,18600,2023-01-01,2023-12-31,scaduto,https://comune.longarone.bl.it/it/news?type=3
INC2282,Bando a cascata PE2 Nest Spoke 8 - Sapienza Università di Roma,Universita' degli Studi di Roma La Sapienza,Stato,fondo_perduto,ente_pubblico;impresa;ricerca,tutti,nazionale,micro;media;grande;piccola,ricerca_sviluppo,1900000,2024-05-20,2024-06-20,scaduto,https://www.uniroma1.it/it/notizia/pubblicato-il-bando-cascata-sapienza-partenariato-esteso-2-nest-spoke-8
INC2283,Contributi per le imprese del Distretto del Commercio Valle San Martino 2022-2024,Comune di Calolziocorte,Stato,fondo_perduto,impresa,tutti,Lombardia,micro;piccola,investimenti,72072,2023-05-26,2023-06-30,scaduto,"https://www.bandi.regione.lombardia.it/servizi/servizio/comunicazioni/dettaglio/approvazione-della-graduatoria-del-bando-%22sviluppo-dei-distretti-del-commercio-2022-2024%22-8a5b237085782c1c0185a03ed05b0bca#:~:text=Con%20decreto%2017508%20del%2030,oltre%2"
INC2284,Anno 2024 - Bando voucher doppia transizione digitale ed ecologica - CCIAA Irpinia Sannio,Camera di Commercio Industria Artigianato e Agricoltura Irpinia Sannio,Stato,fondo_perduto,impresa,tutti,Campania,micro;media;piccola,digitalizzazione,200000,2024-09-09,2024-10-11,scaduto,https://www.irpiniasannio.camcom.it/promozione-economica/bandi-di-contributi/bando-voucher-doppia-transizione-digitale-ed-ecologica-anno-2024
INC2285,Seconda Edizione – Selezione progetti - Spoke 6 - Programma HEAL ITALIA – Università degli studi di Modena e Reggio Emilia,Universita' degli Studi di Modena e Reggio Emilia,Stato,fondo_perduto,impresa;ente_pubblico;ricerca,tutti,nazionale,micro;media;grande;piccola,ricerca_sviluppo,1025000,2024-07-17,2024-08-30,scaduto,https://www.ricerca.unimore.it/site/home/pnrr/bandi-a-cascata-pnrr/articolo1030069796.html
INC2286,Selezione proposte progettuali - SPOKE 6 – “Sustainable Mobility Center (Centro Nazionale per la Mobilità Sostenibile – CNMS” - Università degli studi di Modena e Reggio Emilia,Universita' degli Studi di Modena e Reggio Emilia,Stato,fondo_perduto,impresa;ricerca;startup,tutti,nazionale,media;grande;piccola,ricerca_sviluppo,2266964,2024-05-17,2024-06-17,scaduto,https://www.ricerca.unimore.it/site/home/archivio-news/articolo1030069489.html
INC2287,Partecipazione collettiva Artigiani in fiera 2024 - CCIAA Salerno,"Camera di Commercio, Industria, Artigianato e Agricoltura di Salerno",Stato,fondo_perduto,impresa,"agroalimentare;agricoltura, silvicoltura e pesca;artigianato",Campania,micro;media;piccola,internazionalizzazione,141339,2024-06-14,2024-07-25,scaduto,https://www.sa.camcom.it/notizie/af-lartigiano-fiera-milano-30-novembre8-dicembre-2024
INC2288,Partecipazione collettiva Milano F&J settembre 2024 - CCIAA Napoli,"Camera di Commercio, Industria, Artigianato e Agricoltura di Napoli",Stato,fondo_perduto,impresa,altri servizi;artigianato;commercio;moda e tessile,Campania,micro;media;grande;piccola,internazionalizzazione,145300,2024-04-15,2024-06-03,scaduto,https://www.na.camcom.gov.it/
INC2289,"Contributi per la partecipazione alla fiera “La Moda Italiana @Almaty” (Almaty, 2 – 4 ottobre 2024) – Regione Marche 2024",Regione Marche,Stato,fondo_perduto,impresa,tutti,Marche,micro;media;piccola,internazionalizzazione,70000,2024-04-15,2024-05-06,scaduto,https://www.regione.marche.it/Entra-in-Regione/Marche-Promozione/ATIM/Amministrazione-Trasparente
INC229,Bando transizione ecologica e transizione digitale del settore tessile del distretto industriale pratese,Camera di Commercio di Pistoia - Prato,Stato,fondo_perduto,impresa,moda e tessile,Toscana,grande;media;micro;piccola,investimenti,2500000,2023-10-16,2023-11-30,scaduto,https://www.ptpo.camcom.it/servizi/contributi/transizione-ecologica/transizione-ecologica-digitale.php
INC2290,"Contributi per la partecipazione alla fiera “PREMIERE CLASSE” (Parigi, 28 – 30 settembre 2024) – Regione Marche 2024",Regione Marche,Stato,fondo_perduto,impresa,tutti,Marche,micro;media;piccola,internazionalizzazione,70000,2024-04-24,2024-05-20,scaduto,https://www.regione.marche.it/Entra-in-Regione/Marche-Promozione/ATIM/Amministrazione-Trasparente
INC2337,Fondo Aree Interne - Annualità 2021 - Comune di Luogosano,Comune di Luogosano,Stato,fondo_perduto,impresa,tutti,Campania,micro;piccola,liquidita,17777,2023-04-10,2023-05-10,scaduto,https://www.halleyweb.com/c064045/zf/index.php/atti-amministrativi/determine/dettaglio/atto/G9npNNUTRPT0-A
INC2339,Bando Open Innovation Call SERICS - Uni Spoke 2“Misinformation and Fakes” - UniSA,Universita' degli Studi di Salerno,Stato,fondo_perduto,impresa,tutti,nazionale,micro;media;grande;piccola,ricerca_sviluppo,1768938,2024-02-15,2024-03-16,scaduto,https://web.unisa.it/ricerca/finanziamenti/pnrr-e-pnc/bandi?anno=2024&bando=12036
INC234,Disegni+ 2023,UNIONCAMERE,Stato,fondo_perduto,impresa,"agroalimentare;alberghiero;altri servizi;artigianato;autoveicoli e altri mezzi di trasporto;chimica e farmaceutica;commercio;cultura;edilizia;elettronica;fornitura energia, acqua e gestione rifiuti;ict;meccanica;metallurgia;mobili, legno e carta;moda e tessile;ristorazione;salute;servizi di trasporto;turismo",nazionale,media;micro;piccola,ricerca_sviluppo;internazionalizzazione;investimenti,10000000,2023-11-07,2023-11-08,scaduto,http://www.disegnipiu23.it
INC2341,Bando Amianto 2023 - Regione Emilia-Romagna,Regione Emilia-Romagna,Stato,fondo_perduto,impresa,tutti,Emilia-Romagna,media;grande;piccola,investimenti,4000000,2023-11-02,2023-11-28,scaduto,https://ambiente.regione.emilia-romagna.it/it/bandi/bandi-2023/incentivirimozioneamianto2023
INC2342,"Bando ""ristori a favore delle imprese che hanno subito disagi a causa di grandi cantieri"" - Area metropolitana di Bologna - Anno 2024","Camera di Commercio, Industria, Artigianato e Agricoltura di Bologna",Stato,fondo_perduto,impresa,tutti,Emilia-Romagna,micro;media;piccola,liquidita,250000,2024-09-23,2024-10-18,scaduto,https://www.bo.camcom.gov.it/it/promozione-interna/ristori-favore-delle-imprese-che-hanno-subito-disagi-causa-di-grandi-cantieri
INC2343,Agevolazioni per affittacamere e appartamenti per ferie - Provincia Autonoma di Bolzano,Provincia Autonoma di Bolzano,Stato,fondo_perduto,impresa,turismo,Trentino-Alto Adige,micro;piccola,investimenti,40000,2024-01-01,2024-12-31,scaduto,https://civis.bz.it/de/dienste/dienst.html?id=1006181
INC2344,GAL SGT- PSR Sardegna 2014-2022 - “Supporto al rafforzamento del sistema dell’Ospitalità nel GAL SGT”,Regione Autonoma della Sardegna,Stato,fondo_perduto,persona_fisica,tutti,Sardegna,micro;media;grande;piccola,investimenti,499198,2024-02-01,2024-03-08,scaduto,https://www.galsgt.it/bando-pubblico-19-2-6-4-2-1-1-4-6-4-2-bb-ii-pubblicazione/
INC2345,Finanziamento per la promozione del prodotto agroalimentare della Regione FVG - Anno 2024,Promoturismofvg,Stato,fondo_perduto,impresa;terzo_settore;ente_pubblico;partita_iva;ricerca,tutti,Friuli-Venezia Giulia,micro;media;grande;piccola,liquidita,280000,2024-01-01,2024-12-31,scaduto,https://www.promoturismo.fvg.it/it/394355/stanziamento-per-la-promozione-del-prodotto-agroalimentare-della-regione-friuli-venezia-giulia
INC2346,Bando per la partecipazione di imprese cremonesi alla fiera internazionale Music China 2024 - Camera di Commercio di Cremona,"Camera di Commercio, Industria, Artigianato e Agricoltura di Cremona",Stato,fondo_perduto,impresa,tutti,Lombardia,micro;media;piccola,internazionalizzazione,30000,2024-08-07,2024-09-30,scaduto,https://www.cr.camcom.it/index.phtml?Id_VMenu=857
INC2348,Bando 2024 per le imprese cremonesi del settore apistico - Camera di Commercio di Cremona,"Camera di Commercio, Industria, Artigianato e Agricoltura di Cremona",Stato,fondo_perduto,impresa,"agricoltura, silvicoltura e pesca;altri servizi",Lombardia,micro;media;piccola,startup,15000,2024-08-27,2024-10-16,scaduto,https://www.cr.camcom.it/index.phtml?Id_VMenu=856
INC2349,“Bando a cascata per progetti collaborativi nell’ambito dello Spoke 6 “Tackling Malnutrition” - Programma ONFOODS - Università di Pavia,Universita' degli Studi di Pavia,Stato,fondo_perduto,ente_pubblico;impresa;startup;ricerca,tutti,nazionale,micro;media;grande;piccola,ricerca_sviluppo,1550000,2023-12-05,2024-02-07,scaduto,https://portale.unipv.it/it/ricerca/progetti-di-ricerca/piano-nazionale-di-ripresa-e-resilienza/bandi-cascata
INC2350,Bando fiere internazionali 2024-2026 - Unioncamere Lombardia,Unione Regionale Delle Camere di Commercio Industria Artigianato Agricoltura della Lombardia,Stato,fondo_perduto,impresa,tutti,Lombardia,micro;media;piccola,internazionalizzazione,12000000,2024-07-31,2026-12-31,aperto,https://www.unioncamerelombardia.it/bandi-e-incentivi-alle-imprese/dettaglio-bando/bando-fiere-internazionali-lombardia
INC2351,Bando per contributi a supporto della filiera turistica - Anno 2024 (24FT) – Provincia di Vicenza,"Camera di Commercio, Industria, Artigianato e Agricoltura di Vicenza",Stato,fondo_perduto,impresa,alberghiero;commercio;ristorazione;turismo,Veneto,micro;media;grande;piccola,investimenti,270000,2024-09-10,2024-09-30,scaduto,https://www.vi.camcom.it/it/bandi-contributivi-e-bandi-di-gara/bandi-contributivi-camera-vicenza/archivio-bandi?id=162
INC2352,IPCEI Idrogeno 3,Ministero delle Imprese e del Made in Italy,Stato,fondo_perduto,impresa;ricerca,tutti,nazionale,micro;media;grande;piccola,ricerca_sviluppo,994388346,2024-11-12,2025-01-14,scaduto,https://www.mimit.gov.it/it/incentivi/ipcei-idrogeno-3-h2-infra
INC2353,Fondo Aree Interne - Comune di Otricoli - Annualità 2022,Comune di Otricoli,Stato,fondo_perduto,impresa,"ristorazione;salute;mobili, legno e carta;commercio",Umbria,micro;piccola,investimenti,23170,2023-09-18,2023-10-31,scaduto,https://www.comune.otricoli.tr.it/notizie/Contributi-a-fondo-perduto-per-le-imprese---III-annualit-.html
INC2354,"Bando ""Doppia transizione digitale ed ecologica"" - Anno 2024 - Camera di Commercio di Cagliari-Oristano",Camera di Commercio Industria Artigianato e Agricoltura di Cagliari-Oristano,Stato,fondo_perduto,impresa,tutti,Sardegna,micro;media;piccola,digitalizzazione;ricerca_sviluppo;liquidita;investimenti;startup;transizione_ecologica,150000,2024-10-21,2024-11-11,scaduto,https://www.caor.camcom.it/bandi/bando-doppia-transizione-digitale-ed-ecologica-anno-2024
INC2356,Incentivi all’insediamento – Regione Friuli Venezia Giulia,Regione Autonoma Friuli-Venezia Giulia,Stato,fondo_perduto,impresa,tutti,nazionale,micro;media;grande;piccola,investimenti,10990000,2023-12-22,2024-03-15,scaduto,https://www.regione.fvg.it/rafvg/cms/RAFVG/economia-imprese/rilancimpresa/FOGLIA46/
INC2357,Sospensione del pagamento delle rate dei mutui agevolati previsti da leggi regionali - Regione autonoma Valle d'Aosta - 2024,Regione Autonoma Valle D'Aosta,Stato,finanziamento_agevolato,impresa;persona_fisica,tutti,Valle d'Aosta,micro;media;grande;piccola,liquidita,5300000,2024-08-03,2024-09-30,scaduto,https://www.regione.vda.it/amministrazione/leggi/bollettino_ufficiale_new/archive/2024/39-2024.pdf
INC2358,"Avviso nuovo Fondo piccolo credito - Prima finestra 2024, Lazio Europa",Regione Lazio,Stato,finanziamento_agevolato,impresa;partita_iva,tutti,Lazio,micro;media;piccola,investimenti;liquidita,47000000,2024-01-30,2024-03-09,scaduto,https://www.lazioeuropa.it/bandi/nuovo-fondo-piccolo-credito-prima-finestra-2024/
INC2359,"Fondo aree interne, contributi a fondo perduto attività economiche, artigianali e commerciali -Comune di Fanna, Annualità 2022",Comune di Fanna,Stato,fondo_perduto,impresa,artigianato;commercio,Friuli-Venezia Giulia,micro;piccola,liquidita,21203,2024-03-19,2024-04-19,scaduto,https://www.comune.fanna.pn.it/it/amministrazione-trasparente-8999/sovvenzioni-contributi-sussidi-vantaggi-economici-9043/fondo-di-sostegno-alle-attivita-economiche-artigianali-e-commerciali-54901/fondi-2022-117304
INC236,EUROSTARS 3 CoD 5 – Bando transnazionale congiunto 2023,Ministero delle Imprese e del Made in Italy,Stato,fondo_perduto,startup;impresa;ricerca,tutti,nazionale,piccola;media;grande,ricerca_sviluppo;investimenti,7000000,2023-08-30,2023-09-13,scaduto,https://www.mimit.gov.it/it/incentivi/innovative-smes
INC2360,"Bando a cascata per le imprese - Progetto iNEST - Spoke 4 Città, architettura e design sostenibile- Triveneto - Seconda tornata 2024",Universita' Iuav di Venezia,Stato,fondo_perduto,impresa;ricerca,tutti,Trentino-Alto Adige;Veneto;Friuli-Venezia Giulia,micro;media;grande;piccola,ricerca_sviluppo,1815782,2024-05-06,2024-07-08,scaduto,https://www.consorzioinest.it/bandi/bandi-spoke-4/
INC2361,"Bando a cascata per le imprese - Progetto iNEST - Spoke 4 Città, architettura e design sostenibile- Mezzogiorno",Universita' Iuav di Venezia,Stato,fondo_perduto,impresa;ricerca,tutti,Abruzzo;Molise;Basilicata;Calabria;Campania;Puglia;Sicilia;Sardegna,micro;media;grande;piccola,ricerca_sviluppo,1175000,2024-05-06,2024-07-08,scaduto,https://www.consorzioinest.it/bandi/bandi-spoke-4/
INC2362,"""Crescere 2024"": contributi alle imprese per i danni dalle alluvioni di maggio 2023 - Camera di Commercio di Forlì-Cesena e Rimini",Camera di Commercio della Romagna Forli Cesena e Rimini,Stato,fondo_perduto,impresa,tutti,Emilia-Romagna,micro;media;grande;piccola,liquidita,1000000,2024-09-17,2024-10-31,scaduto,https://www.romagna.camcom.it/it/opportunita/progetti-e-iniziative-per-lo-sviluppo-del-territorio/crescere
INC2363,"Bando a cascata Spoke 2 – Nuove imprese, Unione Italiana Camere di Commercio","Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",Stato,fondo_perduto,impresa,tutti,Abruzzo;Molise;Basilicata;Calabria;Campania;Puglia;Sicilia;Sardegna;Lazio,micro;media;piccola,ricerca_sviluppo,1250000,2024-09-02,2024-10-30,scaduto,https://web.uniroma2.it/it/contenuto/bando-a-cascata-spoke-2-trasferimento-tecnologico
INC2364,Bando prima crescita start up - 2024 - Regione Piemonte,Regione Piemonte,Stato,fondo_perduto,startup,tutti,Piemonte,micro;piccola,startup,5000000,2024-10-10,2025-02-28,scaduto,https://bandi.regione.piemonte.it/contributi-finanziamenti/sostegno-alla-prima-crescita-start-up-innovative
INC2365,Contributi per la realizzazione di arene per eventi e spettacoli all’aperto - 2024 - Regione Friuli Venezia Giulia,Regione Autonoma Friuli-Venezia Giulia,Stato,fondo_perduto,terzo_settore;ente_pubblico;impresa;ricerca,turismo,Friuli-Venezia Giulia,micro;media;grande;piccola,investimenti,500000,2024-08-20,2024-09-20,scaduto,https://www.regione.fvg.it/rafvg/cms/RAFVG/economia-imprese/turismo/FOGLIA86
INC2366,Avviso pubblico n.3 per la selezione di progetti di crowdfunding civico - POC Metro - Comune di Venezia,Comune di Venezia,Stato,fondo_perduto,terzo_settore,altri servizi;cultura,Veneto,micro,inclusione,75000,2023-12-18,2024-02-09,scaduto,https://www.comune.venezia.it/it/content/avviso-crowdfunding-civico
